reut2-000.sgm-17.txt,15,count,false,12,73,4,3,0,1.0,0.9660917830792972,0.9309493362512633,
reut2-000.sgm-175.txt,15,count,false,19,104,9,16,5,1.0,0.9718253158075502,0.9128709291752777,
reut2-000.sgm-251.txt,16,count,false,17,87,15,1,9,1.0,0.9660917830792962,0.9309493362512629,
reut2-000.sgm-346.txt,20,count,false,18,117,2,1,8,1.0,0.9682458365518557,0.9682458365518543,
reut2-000.sgm-357.txt,14,count,false,18,93,14,16,1,1.0,0.9393364366277228,0.9074852129730292,
reut2-000.sgm-703.txt,14,count,false,12,84,3,1,8,1.0,0.938083151964685,0.9165151389911681,
reut2-000.sgm-909.txt,14,count,false,12,97,5,7,2,1.0,0.9607689228305232,0.8548504142651113,
reut2-000.sgm-954.txt,18,count,false,12,111,9,0,10,1.0,0.9999999999999996,0.917662935482248,
reut2-000.sgm-982.txt,18,count,false,14,100,6,1,7,1.0,0.9503819266229818,0.8613567692141092,
reut2-001.sgm-212.txt,14,count,false,12,76,8,7,1,1.0,0.8846517369293823,0.8597269536210947,
reut2-001.sgm-25.txt,14,count,false,13,101,9,0,11,1.0,0.9682458365518537,0.8660254037844394,
reut2-001.sgm-497.txt,15,count,false,16,82,2,1,6,1.0,0.7637626158259739,0.7359800721939888,
reut2-001.sgm-732.txt,16,count,false,15,67,6,0,1,1.0,0.9999999999999994,0.9534625892455912,
reut2-001.sgm-745.txt,14,count,false,15,95,6,0,7,1.0,0.9999999999999996,0.9999999999999993,
reut2-001.sgm-824.txt,14,count,false,11,88,5,7,1,1.0,0.8660254037844387,0.8164965809277271,
reut2-002.sgm-35.txt,15,count,false,16,102,9,5,8,1.0,0.8728715609439686,0.8728715609439686,
reut2-002.sgm-562.txt,16,count,false,15,128,2,1,0,1.0,0.9797958971132712,0.916515138991168,
reut2-002.sgm-685.txt,14,count,false,12,55,8,4,6,1.0,0.8728715609439694,0.8451542547285159,
reut2-002.sgm-741.txt,14,count,false,13,99,8,2,5,1.0,0.9045340337332904,0.7977240352174655,
reut2-002.sgm-782.txt,14,count,false,15,75,0,4,12,1.0,0.9746794344808957,0.836660026534076,
reut2-002.sgm-798.txt,14,count,false,14,81,4,9,11,1.0,0.974679434480897,0.9219544457292896,
reut2-002.sgm-972.txt,15,count,false,18,130,7,16,1,1.0,0.9797958971132703,0.8246211251235316,
reut2-002.sgm-985.txt,16,count,false,12,101,0,9,3,1.0,0.8246211251235308,0.7999999999999992,
reut2-003.sgm-191.txt,14,count,false,16,77,0,4,7,1.0,0.8819171036881983,0.8164965809277248,
reut2-003.sgm-282.txt,14,count,false,15,118,1,7,9,1.0,1.0,0.9718253158075499,
reut2-003.sgm-30.txt,15,count,false,14,118,1,7,0,1.0,0.9780192938436498,0.9088932591463843,
reut2-003.sgm-437.txt,14,count,false,12,72,3,0,1,1.0,0.8509629433967624,0.7427813527082071,
reut2-003.sgm-47.txt,15,count,false,18,130,7,16,1,1.0,0.9797958971132703,0.8246211251235316,
reut2-003.sgm-492.txt,14,count,false,15,91,8,12,1,1.0,0.945905302926917,0.917662935482246,
reut2-003.sgm-523.txt,14,count,false,14,102,5,4,1,1.0,0.9534625892455918,0.9534625892455918,
reut2-003.sgm-536.txt,14,count,false,13,103,9,4,0,1.0,0.9701425001453309,0.9701425001453304,
reut2-003.sgm-557.txt,15,count,false,13,99,1,9,8,1.0,1.0,0.9701425001453313,
reut2-003.sgm-567.txt,16,count,false,12,92,2,1,7,1.0,0.9701425001453323,0.9701425001453323,
reut2-003.sgm-663.txt,14,count,false,11,56,0,1,8,1.0,0.8164965809277257,0.7527726527090806,
reut2-003.sgm-76.txt,14,count,false,13,67,2,10,9,1.0,0.9770084209183951,0.7977240352174655,
