reut2-000.sgm-17.txt,25,gfidf,true,12,51,4,6,0,1.0,0.8846517369293843,0.8392543274162818,
reut2-000.sgm-175.txt,25,gfidf,true,19,87,9,2,5,1.0,0.874474632195206,0.8401680504168058,
reut2-000.sgm-251.txt,26,gfidf,true,17,59,15,13,1,1.0,0.9574271077563371,0.9128709291752765,
reut2-000.sgm-346.txt,25,gfidf,true,18,88,1,2,0,1.0,0.9999999999999982,0.9999999999999982,
reut2-000.sgm-357.txt,23,gfidf,true,18,64,14,16,1,1.0,0.8660254037844413,0.7905694150420957,
reut2-000.sgm-703.txt,22,gfidf,true,12,59,3,9,8,1.0,0.8448040240893558,0.8195799728085957,
reut2-000.sgm-909.txt,21,gfidf,true,12,74,5,1,0,1.0,0.9559956031217095,0.8389592161677214,
reut2-000.sgm-954.txt,25,gfidf,true,12,80,9,0,6,1.0,0.9321225557920979,0.8493005801304014,
reut2-000.sgm-982.txt,31,gfidf,true,14,87,6,1,9,1.0,0.9517785209496883,0.937832294050864,
reut2-001.sgm-212.txt,24,gfidf,true,12,53,8,7,1,1.0,0.9654039660650244,0.863699097206726,
reut2-001.sgm-25.txt,27,gfidf,true,13,76,9,0,5,1.0,0.9258200997725512,0.8864052604279187,
reut2-001.sgm-497.txt,23,gfidf,true,16,60,1,5,2,1.0,0.8861067572167506,0.8164965809277259,
reut2-001.sgm-732.txt,23,gfidf,true,15,57,6,1,0,1.0,0.9069006524104933,0.8030800624378357,
reut2-001.sgm-745.txt,24,gfidf,true,15,69,6,0,4,1.0,0.9999999999999999,0.9574271077563364,
reut2-001.sgm-824.txt,23,gfidf,true,11,59,5,1,6,1.0,0.957507546916972,0.9310816955803246,
reut2-002.sgm-35.txt,26,gfidf,true,16,69,0,9,13,1.0,0.9536782803668319,0.9185099570170865,
reut2-002.sgm-562.txt,25,gfidf,true,15,89,0,1,2,1.0,0.9870484820323411,0.9499311980589685,
reut2-002.sgm-685.txt,22,gfidf,true,12,44,4,6,8,1.0,1.0,0.9999999999999998,
reut2-002.sgm-741.txt,23,gfidf,true,13,69,2,8,5,1.0,0.96362411165943,0.9636241116594297,
reut2-002.sgm-782.txt,27,gfidf,true,15,49,0,4,12,1.0,0.9211946297057078,0.9211946297057074,
reut2-002.sgm-798.txt,23,gfidf,true,14,64,4,9,1,1.0,0.9591331049318598,0.8866114347522073,
reut2-002.sgm-972.txt,29,gfidf,true,18,100,16,14,7,1.0,0.7793094586383708,0.7687061147858064,
reut2-002.sgm-985.txt,22,gfidf,true,12,70,0,7,4,1.0,0.82684292522526,0.8158410235511173,
reut2-003.sgm-191.txt,25,gfidf,true,16,51,0,6,8,1.0,0.9502474925142932,0.8977419417958629,
reut2-003.sgm-282.txt,28,gfidf,true,15,83,0,7,1,1.0,0.9636241116594324,0.9636241116594304,
reut2-003.sgm-30.txt,24,gfidf,true,14,82,7,1,0,1.0,0.9999999999999998,0.9889027721163961,
reut2-003.sgm-437.txt,30,gfidf,true,12,56,3,1,5,1.0,0.7594410310861921,0.731044285708455,
reut2-003.sgm-47.txt,29,gfidf,true,18,100,16,14,7,1.0,0.7793094586383708,0.7687061147858064,
reut2-003.sgm-492.txt,23,gfidf,true,15,67,1,12,9,1.0,0.93682289190737,0.9000703207408197,
reut2-003.sgm-523.txt,25,gfidf,true,14,77,1,12,4,1.0,0.9999999999999991,0.9701425001453318,
